,negative_sum,positive_sum,total_sum,sentiment_score,average_score,lda_0,lda_1,lda_2,lda_3,lda_4,lda_5,lda_6,follow>10k,male,in_area,registration<2015,time_interval
2020-04-06,4,8,12,7.647493978962302,0.6372911649135252,0.0,0.0,0.25,0.5,0.0,0.16666666666666666,0.0,0.08333333333333333,0.5,0.6666666666666666,0.5833333333333334,1
2020-04-07,4,8,12,7.518980678170919,0.62658172318091,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1
2020-04-08,14,7,21,7.577151210978627,0.3608167243323156,0.0,0.0,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.47619047619047616,0.0,0.047619047619047616,0.8095238095238095,0.6190476190476191,0.7619047619047619,1
2020-04-09,15,17,32,18.03525009378791,0.5636015654308721,0.03125,0.0625,0.15625,0.21875,0.03125,0.375,0.03125,0.21875,0.625,0.46875,0.75,1
2020-04-10,9,15,24,13.942343924194574,0.5809309968414406,0.0,0.0,0.3333333333333333,0.2916666666666667,0.20833333333333334,0.08333333333333333,0.041666666666666664,0.125,0.75,0.8333333333333334,0.875,1
2020-04-11,8,43,51,33.77793143130839,0.6623123810060468,0.0392156862745098,0.0,0.6078431372549019,0.21568627450980393,0.0196078431372549,0.0784313725490196,0.0196078431372549,0.0392156862745098,0.37254901960784315,0.5490196078431373,0.5098039215686274,1
2020-04-12,5,10,15,8.037124121561646,0.5358082747707764,0.0,0.06666666666666667,0.6,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.5333333333333333,0.3333333333333333,0.5333333333333333,1
2020-04-13,9,12,21,11.277955301571637,0.5370454905510303,0.0,0.0,0.23809523809523808,0.2857142857142857,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.14285714285714285,0.47619047619047616,0.6666666666666666,0.7619047619047619,1
2020-04-14,4,4,8,3.5472502317279577,0.4434062789659947,0.0,0.125,0.125,0.125,0.375,0.25,0.0,0.0,0.875,0.625,0.625,1
2020-04-15,7,8,15,7.46506221499294,0.4976708143328627,0.06666666666666667,0.0,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.26666666666666666,0.4,0.7333333333333333,0.8666666666666667,1
2020-04-16,6,7,13,6.75484107225202,0.5196031594040016,0.0,0.0,0.07692307692307693,0.38461538461538464,0.0,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.5384615384615384,0.38461538461538464,0.6153846153846154,1
2020-04-17,8,11,19,10.919124282896519,0.5746907517313957,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.2631578947368421,0.05263157894736842,0.2631578947368421,0.0,0.2631578947368421,0.5789473684210527,0.5263157894736842,0.631578947368421,1
2020-04-18,5,31,36,28.40858055651188,0.7891272376808856,0.027777777777777776,0.0,0.6388888888888888,0.1111111111111111,0.0,0.19444444444444445,0.027777777777777776,0.05555555555555555,0.7777777777777778,0.25,0.3333333333333333,1
2020-04-19,4,11,15,9.802261502481997,0.6534841001654664,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.6666666666666666,0.7333333333333333,0.6,1
2020-04-20,10,3,13,3.7260785116814077,0.2866214239754929,0.0,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.5384615384615384,0.6923076923076923,0.7692307692307693,1
2020-04-21,5,4,9,4.27398806065321,0.47488756229480106,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.3333333333333333,0.5555555555555556,0.8888888888888888,1
2020-04-22,9,6,15,6.1193562634289265,0.4079570842285951,0.0,0.0,0.2,0.26666666666666666,0.26666666666666666,0.2,0.06666666666666667,0.13333333333333333,0.4666666666666667,0.4,0.7333333333333333,1
2020-04-23,6,3,9,4.046809629537165,0.44964551439301836,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.6666666666666666,1
2020-04-24,8,3,11,3.213730658404529,0.2921573325822299,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.0,0.2727272727272727,0.5454545454545454,0.7272727272727273,0.6363636363636364,1
2020-04-25,6,12,18,11.23172803223133,0.6239848906795183,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.2777777777777778,0.05555555555555555,0.2222222222222222,0.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.7222222222222222,1
2020-04-26,6,21,27,17.401147501543164,0.6444869445015987,0.0,0.0,0.1111111111111111,0.07407407407407407,0.0,0.7777777777777778,0.0,0.14814814814814814,0.7037037037037037,0.5555555555555556,0.7777777777777778,1
2020-04-27,4,4,8,4.844475228339434,0.6055594035424292,0.0,0.0,0.25,0.25,0.125,0.375,0.0,0.375,0.75,0.5,0.75,1
2020-04-28,7,11,18,9.638001170940697,0.5354445094967054,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.0,0.1111111111111111,0.6666666666666666,0.5,0.5,1
2020-04-29,14,8,22,8.1351750921458,0.3697806860066273,0.09090909090909091,0.045454545454545456,0.0,0.22727272727272727,0.13636363636363635,0.4090909090909091,0.0,0.22727272727272727,0.5,0.7272727272727273,0.7272727272727273,1
2020-04-30,8,3,11,3.7056625655386597,0.33687841504896904,0.18181818181818182,0.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.5454545454545454,0.7272727272727273,1
2020-05-01,32,10,42,18.991140097146854,0.45217000231302035,0.023809523809523808,0.023809523809523808,0.6428571428571429,0.19047619047619047,0.047619047619047616,0.07142857142857142,0.0,0.023809523809523808,0.5238095238095238,0.6428571428571429,0.5476190476190477,1
2020-05-02,24,3,27,11.682028383016586,0.4326677178895032,0.0,0.0,0.8888888888888888,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.0,0.4444444444444444,0.7777777777777778,0.7407407407407407,1
2020-05-03,7,7,14,6.8515292182564735,0.4893949441611767,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,0.0,0.07142857142857142,0.6428571428571429,0.7142857142857143,0.7142857142857143,1
2020-05-04,4,4,8,4.406239356845617,0.5507799196057022,0.125,0.0,0.125,0.5,0.0,0.0,0.0,0.0,0.75,0.75,0.5,1
2020-05-05,6,5,11,5.033478487282991,0.45758895338936284,0.09090909090909091,0.0,0.0,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.0,0.18181818181818182,0.8181818181818182,0.5454545454545454,0.9090909090909091,1
2020-05-06,1,3,4,2.947964519262314,0.7369911298155785,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.5,0.0,0.25,1
2020-05-07,3,5,8,4.573713701218367,0.5717142126522958,0.0,0.0,0.0,0.375,0.0,0.375,0.0,0.125,0.875,0.75,0.625,2
2020-05-08,2,6,8,5.02054581604898,0.6275682270061225,0.0,0.0,0.125,0.125,0.0,0.75,0.0,0.125,0.625,0.625,0.625,1
2020-05-09,4,3,7,2.5142463746014982,0.3591780535144998,0.0,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.5714285714285714,1.0,1
2020-05-10,2,41,43,28.47484604269266,0.6622057219230851,0.0,0.0,0.0,0.8372093023255814,0.0,0.046511627906976744,0.023255813953488372,0.6744186046511628,0.32558139534883723,0.18604651162790697,0.6511627906976745,1
2020-05-11,4,31,35,23.798674484714866,0.6799621281347105,0.02857142857142857,0.0,0.0,0.8285714285714286,0.0,0.11428571428571428,0.0,0.6857142857142857,0.5428571428571428,0.45714285714285713,0.7714285714285715,1
2020-05-12,1,6,7,5.022177577018738,0.7174539395741054,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.7142857142857143,1
2020-05-13,3,11,14,8.231734450906515,0.5879810322076082,0.0,0.07142857142857142,0.0,0.7142857142857143,0.0,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.5,1
2020-05-14,4,7,11,4.8932592030614614,0.4448417457328601,0.09090909090909091,0.0,0.0,0.7272727272727273,0.0,0.18181818181818182,0.0,0.18181818181818182,0.7272727272727273,0.45454545454545453,0.5454545454545454,1
2020-05-15,8,5,13,5.066550323739648,0.38973464028766525,0.15384615384615385,0.0,0.23076923076923078,0.15384615384615385,0.0,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.6923076923076923,1
2020-05-16,7,10,17,9.595554625615478,0.5644443897420869,0.0,0.0,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.4117647058823529,0.17647058823529413,0.058823529411764705,0.47058823529411764,0.4117647058823529,0.4117647058823529,1
2020-05-17,1,5,6,3.5600245939567685,0.5933374323261281,0.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334,1
2020-05-18,1,3,4,2.8032696545124054,0.7008174136281013,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.75,0.75,1
2020-05-19,5,10,15,8.060836391989142,0.5373890927992762,0.0,0.06666666666666667,0.13333333333333333,0.4666666666666667,0.0,0.2,0.0,0.13333333333333333,0.7333333333333333,0.4,0.8,2
2020-05-20,5,3,8,3.182079386431724,0.3977599233039655,0.125,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.625,0.75,0.75,1
2020-05-21,6,5,11,4.4702216647565365,0.40638378770513967,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.0,0.8181818181818182,0.5454545454545454,0.5454545454545454,1
2020-05-22,12,24,36,19.67201561294496,0.54644487813736,0.1388888888888889,0.0,0.4722222222222222,0.05555555555555555,0.05555555555555555,0.25,0.027777777777777776,0.05555555555555555,0.5833333333333334,0.6388888888888888,0.6388888888888888,1
2020-05-23,5,26,31,22.28822156507522,0.7189748891959747,0.0,0.0,0.25806451612903225,0.5161290322580645,0.0,0.12903225806451613,0.03225806451612903,0.06451612903225806,0.7741935483870968,0.45161290322580644,0.5161290322580645,1
2020-05-24,0,2,2,1.8601222038269043,0.9300611019134521,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1
2020-05-25,3,5,8,4.426541698165238,0.5533177122706547,0.0,0.0,0.0,0.375,0.0,0.5,0.125,0.0,0.625,0.625,0.625,2
2020-05-26,7,7,14,7.4791215024888515,0.5342229644634894,0.07142857142857142,0.21428571428571427,0.0,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.6428571428571429,0.35714285714285715,0.5714285714285714,1
2020-05-27,1,5,6,4.265828736126423,0.7109714560210705,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.3333333333333333,1
2020-05-28,11,4,15,5.819158146623522,0.38794387644156814,0.0,0.06666666666666667,0.0,0.4666666666666667,0.0,0.4,0.06666666666666667,0.13333333333333333,0.7333333333333333,0.4666666666666667,0.6,1
2020-05-29,11,5,16,5.230644427239895,0.32691527670249343,0.0625,0.0625,0.0625,0.5,0.0,0.25,0.0625,0.1875,0.75,0.125,0.5625,1
2020-05-30,3,2,5,2.2235052743926644,0.4447010548785329,0.2,0.0,0.0,0.2,0.0,0.2,0.4,0.0,0.8,0.4,0.6,1
2020-05-31,4,9,13,7.318561101332307,0.5629662385640236,0.0,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.0,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.7692307692307693,0.6153846153846154,0.6923076923076923,2
