,negative_sum,positive_sum,total_sum,sentiment_score,average_score
2021-02-05,3,3,6,2.6728681614622474,0.4454780269103746
2021-02-06,5,2,7,2.193534020334482,0.31336200290492605
2021-02-07,1,4,5,3.494491681456566,0.6988983362913131
2021-02-08,6,2,8,1.9291425033006817,0.2411428129125852
2021-02-09,4,1,5,1.264474544674158,0.25289490893483163
2021-02-10,3,9,12,7.950329661369324,0.662527471780777
2021-02-11,0,2,2,1.6908701658248901,0.8454350829124451
2021-02-12,2,1,3,1.3036262094974518,0.43454206983248395
2021-02-13,1,1,2,0.7364408485591412,0.3682204242795706
2021-02-14,3,6,9,4.950177988503128,0.5500197765003476
2021-02-15,2,2,4,2.087154496461153,0.5217886241152883
2021-02-16,0,2,2,1.5519382953643799,0.7759691476821899
2021-02-17,4,3,7,3.4421142879873514,0.49173061256962164
2021-02-18,3,3,6,2.5651404969394207,0.42752341615657014
2021-02-19,1,3,4,2.5206632800400257,0.6301658200100064
2021-02-20,7,3,10,3.8291667457669973,0.38291667457669976
2021-02-21,4,12,16,10.261620168574154,0.6413512605358846
2021-02-22,3,2,5,2.1025182399898767,0.42050364799797535
2021-02-23,4,2,6,2.04335421230644,0.3405590353844066
2021-02-24,2,2,4,1.6248768270015717,0.4062192067503929
2021-02-25,3,3,6,2.973379395902157,0.49556323265035945
2021-02-26,7,9,16,8.344635147601366,0.5215396967250854
2021-02-27,3,5,8,4.497678488492966,0.5622098110616207
2021-02-28,5,5,10,5.373814410064369,0.5373814410064369
2021-03-01,2,4,6,3.3768862057477236,0.5628143676246206
2021-03-02,3,2,5,2.6563246846199036,0.5312649369239807
2021-03-03,1,4,5,3.5982386767864227,0.7196477353572845
2021-03-04,4,7,11,6.087812200654298,0.5534374727867544
2021-03-05,1,5,6,3.9990387558937073,0.6665064593156179
2021-03-06,1,4,5,3.4895287482067943,0.6979057496413589
2021-03-07,2,4,6,3.547586942091584,0.5912644903485974
2021-03-08,1,1,2,0.8435537666082382,0.4217768833041191
2021-03-09,0,0,0,0.0,0.5
2021-03-10,1,4,5,3.3136367946863174,0.6627273589372635
2021-03-11,2,1,3,1.7330026030540466,0.5776675343513489
2021-03-12,1,3,4,2.9364735037088394,0.7341183759272099
2021-03-13,0,0,0,0.0,0.5
2021-03-14,3,0,3,0.8488437626510859,0.2829479208836953
2021-03-15,2,3,5,2.795745869167149,0.5591491738334298
2021-03-16,1,1,2,1.2415727376937866,0.6207863688468933
2021-03-17,0,0,0,0.0,0.5
2021-03-18,2,1,3,0.9653863916173577,0.32179546387245256
2021-03-19,2,0,2,0.5010216534137726,0.2505108267068863
2021-03-20,2,1,3,1.3986097518354654,0.46620325061182183
2021-03-21,1,1,2,1.0155103281140327,0.5077551640570164
2021-03-22,0,1,1,0.9560596346855164,0.9560596346855164
2021-03-23,0,3,3,2.4842684268951416,0.8280894756317139
2021-03-24,0,0,0,0.0,0.5
2021-03-25,0,4,4,3.381867229938507,0.8454668074846268
2021-03-26,0,1,1,0.965001106262207,0.965001106262207
2021-03-27,2,1,3,0.9698172323405743,0.3232724107801914
2021-03-28,1,4,5,3.5571918403729796,0.7114383680745959
2021-03-29,1,1,2,0.6442693993449211,0.32213469967246056
2021-03-30,1,2,3,1.361854113638401,0.4539513712128003
2021-03-31,2,2,4,1.8533707642927766,0.46334269107319415
2021-04-01,2,1,3,1.1102658919990063,0.3700886306663354
2021-04-02,2,7,9,6.3511675000190735,0.7056852777798971
2021-04-03,3,2,5,1.6558944284915924,0.3311788856983185
2021-04-04,2,4,6,3.691517621278763,0.6152529368797938
2021-04-05,2,4,6,3.323445424437523,0.5539075707395872
2021-04-06,6,3,9,2.8734629382379353,0.319273659804215
2021-04-07,1,2,3,1.4706036569550633,0.4902012189850211
2021-04-08,0,2,2,1.612891972064972,0.806445986032486
2021-04-09,5,3,8,3.5800744984298944,0.4475093123037368
2021-04-10,2,1,3,0.7612991919741035,0.25376639732470113
2021-04-11,2,2,4,1.7728918306529522,0.44322295766323805
2021-04-12,10,2,12,2.385690261842683,0.19880752182022357
2021-04-13,1,3,4,3.0721623599529266,0.7680405899882317
2021-04-14,3,8,11,6.324863215908408,0.5749875650825825
2021-04-15,2,3,5,2.98257827013731,0.596515654027462
2021-04-16,0,2,2,1.9037755727767944,0.9518877863883972
2021-04-17,2,1,3,1.0945263877511024,0.36484212925036746
2021-04-18,0,8,8,7.073646724224091,0.8842058405280113
2021-04-19,0,3,3,2.7211832404136658,0.9070610801378886
